sid,qid,block,query,뉴스 식별자,일자,언론사,사건/사고 분류1,year,label,ev_date,ev_place,ev_object,event_id
S01527,Q15,안보,북한 핵실험,1100751.20240621,20240621,아시아투데이,,2024,IRRELEVANT,,,,
S01528,Q28,비CBRN,다중이용시설 테러,1620001.20220516,20220516,광남일보,,2022,INST,,,,
S01529,Q12,안보,사린가스 공격,1501001.202308202,20230820,대구신문,범죄>범죄일반>살인,2023,OTHER,,,,
S01530,Q24,비CBRN,총기 난사,1100901.202603131,20260313,중앙일보,범죄>범죄일반>폭행,2026,EVENT,20260312,미국 노퍽,총기난사,581.0
S01531,Q29,비CBRN,공항 폭발물 신고,1101101.202510192,20251019,한국일보,,2025,EVENT,20251019,인천국제공항,폭발물예고,505.0
S01532,Q22,비CBRN,사제폭탄,1300101.202608261,20260826,강원도민일보,,2026,EVENT,20260826,춘천시,폭발물협박,660.0
S01533,Q11,안보,화학무기 사용,8100201.202204161,20220416,MBC,사고>산업사고>화재,2022,IRRELEVANT,,,,
S01534,Q28,비CBRN,다중이용시설 테러,1100901.20231027,20231027,중앙일보,,2023,INST,,,,
S01535,Q07,산업,톨루엔 누출,1500901.202409291,20240929,울산매일,사고>산업사고>화재,2024,EVENT,20240927,울주군 온산읍,유해화학물질,366.0
S01536,Q27,비CBRN,테러 예고 글,8100401.202308071,20230807,YTN,사회>사회갈등>테러행위,2023,EVENT,20230807,대구국제공항,폭탄테러예고,191.0
S01537,Q04,산업,황산 유출 사고,2100601.20221206,20221206,한국경제,,2022,OTHER,,,,
S01538,Q13,안보,생물테러,1100611.202509141,20250914,서울신문,사고>교통사고>항공사고,2025,INST,,,,
S01539,Q14,안보,탄저균 테러,4100058.202211041,20221104,노컷뉴스,,2022,EVENT,20221103,제주시 오라동,정체불명 우편물,103.0
S01540,Q12,안보,사린가스 공격,2100801.202203231,20220323,아시아경제,사회>사회갈등>전쟁,2022,OTHER,,,,
S01541,Q26,비CBRN,폭발물 협박,1100101.202509081,20250908,경향신문,,2025,EVENT,20250908,인천 강화군,폭발물협박,484.0
S01542,Q23,비CBRN,드론 공격,1100801.20240925,20240925,조선일보,사고>교통사고>항공사고,2024,OTHER,,,,
S01543,Q21,비CBRN,폭발물 테러,4101008.20251223,20251223,이데일리,범죄>범죄일반>폭행,2025,EVENT,20251222,러시아 모스크바,차량폭탄,556.0
S01544,Q26,비CBRN,폭발물 협박,8100401.202512312,20251231,YTN,,2025,EVENT,20251231,서울 역삼동,폭발물협박,559.0
S01545,Q09,산업,유독가스 누출 대피,1100101.202406131,20240613,경향신문,사고>산업사고>폭발,2024,EVENT,20240613,부산 사상구 학장동,폭발,316.0
S01546,Q10,산업,화학사고 대응,7100502.202408271,20240827,환경일보,,2024,INST,,,,
S01547,Q26,비CBRN,폭발물 협박,2100801.202308091,20230809,아시아경제,사회>사회갈등>테러행위,2023,IRRELEVANT,,,,
S01548,Q16,안보,방사능 유출,1100801.20241007,20241007,조선일보,사고>산업사고>원자력사고,2024,OTHER,,,,
S01549,Q13,안보,생물테러,4102008.20251107,20251107,쿠키뉴스,,2025,INST,,,,
S01550,Q05,산업,화학공장 폭발,1400201.202406252,20240625,대전일보,사고>산업사고>폭발,2024,INST,,,,
S01551,Q26,비CBRN,폭발물 협박,8100401.202508051,20250805,YTN,,2025,EVENT,20250805,서울 중구,폭발물협박,456.0
S01552,Q02,산업,암모니아 누출 사고,8100101.20260223,20260223,KBS,,2026,INST,,,,
S01553,Q27,비CBRN,테러 예고 글,4100058.202208261,20220826,노컷뉴스,,2022,EVENT,20220825,서울,테러예고글,77.0
S01554,Q02,산업,암모니아 누출 사고,1501301.202509102,20250910,울산신문,사고>교통사고>해상사고,2025,OTHER,,,,
S01555,Q04,산업,황산 유출 사고,8100101.202504091,20250409,KBS,사고>산업사고>폭발,2025,EVENT,20250408,서울 성동구,황산,413.0
S01556,Q30,비CBRN,원전 방사선 피폭,8100301.20250627,20250627,SBS,사고>산업사고>폭발,2025,OTHER,,,,
S01557,Q30,비CBRN,원전 방사선 피폭,4100058.20230926,20230926,노컷뉴스,,2023,INST,,,,
S01558,Q08,산업,질산 누출,2100801.202511051,20251105,아시아경제,,2025,EVENT,20251105,포항시,유해가스,510.0
S01559,Q12,안보,사린가스 공격,4104008.202404271,20240427,프레시안,사회>사회문제>학대,2024,REF,,,,
S01560,Q07,산업,톨루엔 누출,1100701.202301261,20230126,세계일보,사고>교통사고>항공사고,2023,EVENT,20230126,여수시,톨루엔,121.0
S01561,Q14,안보,탄저균 테러,2100701.202307241,20230724,헤럴드경제,사고>산업사고>폭발,2023,OTHER,,,,
S01562,Q11,안보,화학무기 사용,1100501.20221116,20221116,문화일보,,2022,OTHER,,,,
S01563,Q07,산업,톨루엔 누출,4100608.202111151,20211115,브레이크뉴스,사고>스포츠사고,2021,INST,,,,
S01564,Q10,산업,화학사고 대응,2100501.202308271,20230827,파이낸셜뉴스,,2023,INST,,,,
S01565,Q06,산업,유해화학물질 유출,2100201.20240823,20240823,머니투데이,사고>산업사고>화재,2024,INST,,,,
S01566,Q18,안보,백색가루 신고,2100801.20220613,20220613,아시아경제,,2022,IRRELEVANT,,,,
S01567,Q24,비CBRN,총기 난사,8100301.20260422,20260422,SBS,범죄>범죄일반>마약,2026,EVENT,20260422,멕시코,총기난사,602.0
S01568,Q21,비CBRN,폭발물 테러,1100801.202602021,20260202,조선일보,,2026,EVENT,20260202,경기도,폭파협박,565.0
S01569,Q26,비CBRN,폭발물 협박,2100861.202605212,20260521,브릿지경제,,2026,INST,,,,
S01570,Q02,산업,암모니아 누출 사고,2100051.20241101,20241101,대한경제,사고>산업사고>폭발,2024,INST,,,,
S01571,Q28,비CBRN,다중이용시설 테러,10100101.20250818,20250818,스포츠서울,,2025,INST,,,,
S01572,Q14,안보,탄저균 테러,2100351.20231101,20231101,이투데이,,2023,OTHER,,,,
S01573,Q03,산업,염소 가스 누출,1200101.202403141,20240314,경기일보,,2024,EVENT,20240314,의정부시 가능동,염소가스,292.0
S01574,Q16,안보,방사능 유출,1100611.202506231,20250623,서울신문,사회>사회갈등>전쟁,2025,EVENT,20250622,이란 포르도,핵시설 공습,436.0
S01575,Q08,산업,질산 누출,4101008.202407011,20240701,이데일리,,2024,EVENT,20240701,안동시 임동면,질산,337.0
S01576,Q30,비CBRN,원전 방사선 피폭,1100101.202311051,20231105,경향신문,,2023,OTHER,,,,
S01577,Q18,안보,백색가루 신고,1500701.202509241,20250924,부산일보,사고>산업사고>화재,2025,INST,,,,
S01578,Q15,안보,북한 핵실험,2100311.202210271,20221027,서울경제,,2022,IRRELEVANT,,,,
S01579,Q13,안보,생물테러,4100608.202308112,20230811,브레이크뉴스,,2023,INST,,,,
S01580,Q22,비CBRN,사제폭탄,4100058.202505141,20250514,노컷뉴스,,2025,IRRELEVANT,,,,
S01581,Q04,산업,황산 유출 사고,1200101.202607111,20260711,경기일보,사고>산업사고>화재,2026,EVENT,20260709,봉화군 석포면,화재,638.0
S01582,Q05,산업,화학공장 폭발,2100601.202210201,20221020,한국경제,사고>산업사고>폭발,2022,INST,,,,
S01583,Q21,비CBRN,폭발물 테러,1100701.20250806,20250806,세계일보,,2025,EVENT,20250805,하남시,폭발물협박,454.0
S01584,Q20,안보,북한 생화학무기,2100201.202406091,20240609,머니투데이,,2024,OTHER,,,,
S01585,Q24,비CBRN,총기 난사,1300101.202310281,20231028,강원도민일보,,2023,EVENT,20231025,미국 루이스턴,총기난사,238.0
S01586,Q30,비CBRN,원전 방사선 피폭,2100801.20260618,20260618,아시아경제,,2026,INST,,,,
S01587,Q10,산업,화학사고 대응,1601101.2025121,20251210,전북일보,,2025,INST,,,,
S01588,Q01,산업,불산 누출,4100078.202407101,20240710,뉴스핌,사고>산업사고>화재,2024,EVENT,20240624,화성시 서신면,불산,329.0
S01589,Q18,안보,백색가루 신고,1500701.202509231,20250923,부산일보,,2025,INST,,,,
S01590,Q10,산업,화학사고 대응,1400201.202405081,20240508,대전일보,,2024,IRRELEVANT,,,,
S01591,Q14,안보,탄저균 테러,1400801.202408291,20240829,금강일보,,2024,INST,,,,
S01592,Q22,비CBRN,사제폭탄,2100601.20241211,20241211,한국경제,범죄>범죄일반>살인,2024,IRRELEVANT,,,,
S01593,Q03,산업,염소 가스 누출,2100051.202206231,20220623,대한경제,,2022,INST,,,,
S01594,Q24,비CBRN,총기 난사,8100401.20220927,20220927,YTN,범죄>범죄일반>방화,2022,IRRELEVANT,,,,
S01595,Q13,안보,생물테러,4100158.20250903,20250903,데일리안,,2025,INST,,,,
S01596,Q26,비CBRN,폭발물 협박,8100101.202602062,20260206,KBS,,2026,EVENT,20260206,경기 광주시,공중협박,571.0
S01597,Q24,비CBRN,총기 난사,4100158.202206261,20220626,데일리안,범죄>기업범죄>거래제한,2022,INST,,,,
S01598,Q07,산업,톨루엔 누출,1400201.202403281,20240328,대전일보,사고>산업사고>폭발,2024,INST,,,,
S01599,Q23,비CBRN,드론 공격,2100851.202603241,20260324,아주경제,,2026,OTHER,,,,
S01600,Q11,안보,화학무기 사용,1101001.202302191,20230219,한겨레,재해>자연재해>지진,2023,IRRELEVANT,,,,
S01601,Q07,산업,톨루엔 누출,1600501.202202131,20220213,무등일보,사고>산업사고>폭발,2022,EVENT,20220211,여수시,폭발,14.0
S01602,Q04,산업,황산 유출 사고,4100608.202509242,20250924,브레이크뉴스,,2025,EVENT,20250924,포항시 북구 흥해읍,황산,492.0
S01603,Q24,비CBRN,총기 난사,1101101.202410071,20241007,한국일보,사회>사회갈등>전쟁,2024,IRRELEVANT,,,,
S01604,Q27,비CBRN,테러 예고 글,1100611.20230809,20230809,서울신문,범죄>범죄일반>살인,2023,OTHER,,,,
S01605,Q09,산업,유독가스 누출 대피,1600801.202202111,20220211,전남일보,사고>산업사고>붕괴,2022,REF,,,,
S01606,Q04,산업,황산 유출 사고,2100351.202204221,20220422,이투데이,,2022,EVENT,20220422,여수시,황산,39.0
S01607,Q30,비CBRN,원전 방사선 피폭,4400108.202305111,20230511,헬로디디,사고>산업사고>원자력사고,2023,OTHER,,,,
S01608,Q12,안보,사린가스 공격,2100311.202203232,20220323,서울경제,사고>산업사고>폭발,2022,OTHER,,,,
S01609,Q15,안보,북한 핵실험,1100901.202206081,20220608,중앙일보,,2022,INST,,,,
S01610,Q11,안보,화학무기 사용,7101201.202403271,20240327,디지털타임스,,2024,INST,,,,
S01611,Q27,비CBRN,테러 예고 글,1100611.20230822,20230822,서울신문,범죄>성범죄>성폭행,2023,EVENT,20230821,서울 강남역,칼부림예고,212.0
S01612,Q02,산업,암모니아 누출 사고,4100078.202309181,20230918,뉴스핌,,2023,EVENT,20230918,부산 사하구 장림동,암모니아,230.0
S01613,Q08,산업,질산 누출,1200401.202306281,20230628,인천일보,,2023,INST,,,,
S01614,Q03,산업,염소 가스 누출,4101008.20260331,20260331,이데일리,사고>산업사고>폭발,2026,IRRELEVANT,,,,
S01615,Q23,비CBRN,드론 공격,2100801.202404141,20240414,아시아경제,사회>사회갈등>전쟁,2024,OTHER,,,,
S01616,Q13,안보,생물테러,4104008.202501021,20250102,프레시안,사회>사회갈등>테러행위,2025,IRRELEVANT,,,,
S01617,Q25,비CBRN,차량 돌진 테러,1100751.202512151,20251215,아시아투데이,범죄>범죄일반>폭행,2025,EVENT,20251212,독일 바이에른,테러모의,538.0
S01618,Q30,비CBRN,원전 방사선 피폭,2100601.202506261,20250626,한국경제,사고>산업사고>원자력사고,2025,OTHER,,,,
S01619,Q23,비CBRN,드론 공격,2100701.202506101,20250610,헤럴드경제,,2025,IRRELEVANT,,,,
S01620,Q08,산업,질산 누출,4100078.202605151,20260515,뉴스핌,,2026,EVENT,20260514,공주시 검상동,질산,606.0
S01621,Q06,산업,유해화학물질 유출,1400351.202311172,20231117,중도일보,,2023,INST,,,,
S01622,Q23,비CBRN,드론 공격,1100501.202307181,20230718,문화일보,사회>사회갈등>전쟁,2023,OTHER,,,,
S01623,Q11,안보,화학무기 사용,8100101.202204122,20220412,KBS,,2022,EVENT,20220411,우크라이나 마리우폴,화학무기,36.0
S01624,Q10,산업,화학사고 대응,1700101.202302231,20230223,제민일보,,2023,INST,,,,
S01625,Q23,비CBRN,드론 공격,2100201.202401271,20240127,머니투데이,,2024,IRRELEVANT,,,,
S01626,Q14,안보,탄저균 테러,1400801.202604131,20260413,금강일보,,2026,INST,,,,
S01627,Q22,비CBRN,사제폭탄,2100801.20230531,20230531,아시아경제,,2023,IRRELEVANT,,,,
S01628,Q03,산업,염소 가스 누출,4104008.20251211,20251211,프레시안,,2025,INST,,,,
S01629,Q13,안보,생물테러,2100851.202211281,20221128,아주경제,,2022,INST,,,,
S01630,Q08,산업,질산 누출,8100401.202511051,20251105,YTN,사고>스포츠사고,2025,EVENT,20251105,포항시,유해가스,510.0
S01631,Q09,산업,유독가스 누출 대피,2100861.202406022,20240602,브릿지경제,범죄>기업범죄>반독점범죄,2024,IRRELEVANT,,,,
S01632,Q02,산업,암모니아 누출 사고,8100401.20231001,20231001,YTN,사고>교통사고>노상사고,2023,EVENT,20230929,미국 일리노이주,암모니아,233.0
S01633,Q07,산업,톨루엔 누출,1400601.202111241,20211124,충청일보,사고>산업사고>폭발,2021,INST,,,,
S01634,Q12,안보,사린가스 공격,2100311.20251227,20251227,서울경제,사고>산업사고>폭발,2025,INST,,,,
S01635,Q20,안보,북한 생화학무기,1100201.20240609,20240609,국민일보,,2024,OTHER,,,,
S01636,Q07,산업,톨루엔 누출,1100201.202409271,20240927,국민일보,사고>산업사고>화재,2024,EVENT,20240927,울주군 온산읍,유해화학물질,366.0
S01637,Q22,비CBRN,사제폭탄,1400501.202502041,20250204,중부일보,사회>사회갈등>테러행위,2025,EVENT,20250203,온라인,폭탄테러암시댓글,397.0
S01638,Q16,안보,방사능 유출,4100078.202211161,20221116,뉴스핌,사고>산업사고>원자력사고,2022,IRRELEVANT,,,,
S01639,Q27,비CBRN,테러 예고 글,1300101.202308071,20230807,강원도민일보,사회>사회갈등>테러행위,2023,EVENT,20230807,김해공항,폭탄테러예고,187.0
S01640,Q29,비CBRN,공항 폭발물 신고,2100701.202405291,20240529,헤럴드경제,사회>사회갈등>전쟁,2024,EVENT,20240529,전국,대남풍선,314.0
S01641,Q30,비CBRN,원전 방사선 피폭,4100158.202305021,20230502,데일리안,,2023,OTHER,,,,
S01642,Q27,비CBRN,테러 예고 글,1100611.202508111,20250811,서울신문,범죄>범죄일반>살인,2025,EVENT,20250808,광주시,폭발물협박,462.0
S01643,Q28,비CBRN,다중이용시설 테러,4100158.202308231,20230823,데일리안,사고>산업사고>화재,2023,INST,,,,
S01644,Q08,산업,질산 누출,4104008.202511051,20251105,프레시안,,2025,EVENT,20251105,포항시,유해가스,510.0
S01645,Q30,비CBRN,원전 방사선 피폭,4100608.202206231,20220623,브레이크뉴스,사고>산업사고>원자력사고,2022,INST,,,,
S01646,Q02,산업,암모니아 누출 사고,2100601.202510141,20251014,한국경제,사고>스포츠사고,2025,EVENT,20251014,오산시 부산동,암모니아,502.0
S01647,Q07,산업,톨루엔 누출,2100201.202604172,20260417,머니투데이,사고>스포츠사고,2026,EVENT,20260417,오산시 누읍동,톨루엔,597.0
S01648,Q10,산업,화학사고 대응,1400801.202304111,20230411,금강일보,,2023,INST,,,,
S01649,Q11,안보,화학무기 사용,1100201.20220329,20220329,국민일보,,2022,IRRELEVANT,,,,
S01650,Q17,안보,더티밤,4100078.20221027,20221027,뉴스핌,,2022,OTHER,,,,
S01651,Q14,안보,탄저균 테러,2100601.202504081,20250408,한국경제,,2025,OTHER,,,,
S01652,Q13,안보,생물테러,7100502.202412062,20241206,환경일보,,2024,INST,,,,
S01653,Q01,산업,불산 누출,2100601.202210301,20221030,한국경제,범죄>범죄일반>방화,2022,IRRELEVANT,,,,
S01654,Q19,안보,노비촉,1100701.202403071,20240307,세계일보,,2024,OTHER,,,,
S01655,Q11,안보,화학무기 사용,1100701.202204252,20220425,세계일보,사회>사회문제>노예,2022,IRRELEVANT,,,,
S01656,Q08,산업,질산 누출,4104008.202606171,20260617,프레시안,,2026,OTHER,,,,
S01657,Q10,산업,화학사고 대응,2100701.20241226,20241226,헤럴드경제,,2024,INST,,,,
S01658,Q16,안보,방사능 유출,8100401.202309201,20230920,YTN,,2023,REF,,,,
S01659,Q10,산업,화학사고 대응,1500901.202503181,20250318,울산매일,,2025,INST,,,,
S01660,Q05,산업,화학공장 폭발,2100801.202206021,20220602,아시아경제,사회>사회갈등>전쟁,2022,IRRELEVANT,,,,
S01661,Q01,산업,불산 누출,4100608.202303271,20230327,브레이크뉴스,사고>산업사고>화재,2023,INST,,,,
S01662,Q21,비CBRN,폭발물 테러,1100701.202308082,20230808,세계일보,사회>사회갈등>테러행위,2023,EVENT,20230808,서울,폭발물협박,195.0
S01663,Q05,산업,화학공장 폭발,2100601.202211241,20221124,한국경제,사고>산업사고>폭발,2022,OTHER,,,,
S01664,Q11,안보,화학무기 사용,2100501.202408261,20240826,파이낸셜뉴스,사회>사회갈등>전쟁,2024,IRRELEVANT,,,,
S01665,Q25,비CBRN,차량 돌진 테러,2100851.202501021,20250102,아주경제,범죄>범죄일반>방화,2025,EVENT,20250101,미국 뉴올리언스,차량돌진,390.0
S01666,Q27,비CBRN,테러 예고 글,1100751.202403181,20240318,아시아투데이,범죄>범죄일반>살인,2024,EVENT,20240317,서울 강동구,테러예고글,295.0
S01667,Q04,산업,황산 유출 사고,1100201.202204221,20220422,국민일보,,2022,EVENT,20220422,여수시,황산,39.0
S01668,Q23,비CBRN,드론 공격,4100058.202511151,20251115,노컷뉴스,범죄>기업범죄>거래제한,2025,EVENT,20251114,우크라이나 키이우,드론공격,526.0
S01669,Q08,산업,질산 누출,1101001.202602042,20260204,한겨레,,2026,EVENT,20260204,제주시 영평동,황산질산 혼합가스,567.0
S01670,Q03,산업,염소 가스 누출,1500301.20241204,20241204,경상일보,사고>산업사고>폭발,2024,OTHER,,,,
S01671,Q25,비CBRN,차량 돌진 테러,8100401.20250102,20250102,YTN,범죄>범죄일반>폭행,2025,EVENT,20250101,미국 뉴올리언스,차량돌진,390.0
S01672,Q23,비CBRN,드론 공격,1100701.202404281,20240428,세계일보,범죄>기업범죄>거래제한,2024,IRRELEVANT,,,,
S01673,Q02,산업,암모니아 누출 사고,1600801.202602261,20260226,전남일보,,2026,INST,,,,
S01674,Q23,비CBRN,드론 공격,2100801.202606171,20260617,아시아경제,사고>산업사고>화재,2026,IRRELEVANT,,,,
S01675,Q14,안보,탄저균 테러,1600801.202210161,20221016,전남일보,,2022,INST,,,,
S01676,Q13,안보,생물테러,2100311.20220601,20220601,서울경제,,2022,INST,,,,
S01677,Q22,비CBRN,사제폭탄,1101101.202111011,20211101,한국일보,사회>사회갈등>시위,2021,IRRELEVANT,,,,
